,sig_id
1951,REP.B019_JURKAT_24H:N01
1952,REP.A019_HEK293_24H:N01
1953,REP.B019_PC3_24H:N02
1954,REP.B019_MCF10A_24H:N02
1955,REP.A019_PC3_24H:N05
1956,REP.A019_MCF7_24H:N01
1957,REP.B019_A549_24H:N02
1958,REP.A019_THP1_24H:N02
1959,REP.A019_HA1E_24H:N05
1960,REP.A019_HT29_24H:N01
1961,REP.A019_A549_24H:N03
1962,REP.B019_HA1E_24H:N01
1963,REP.A019_MCF10A_24H:N05
1964,REP.B019_HT29_24H:N06
1965,REP.B019_YAPC_24H:N02
1966,REP.A019_JURKAT_24H:N04
1967,REP.A019_HELA_24H:N02
1968,REP.A019_MCF7_24H:N05
1969,REP.A019_MDAMB231_24H:N06
1970,REP.B019_MDAMB231_24H:N04
1971,REP.B019_MCF7_24H:N05
1972,REP.B019_HT29_24H:N05
1973,REP.B019_A375_24H:N01
1974,REP.A019_A549_24H:N06
1975,REP.A019_MCF7_24H:N02
1976,REP.A019_HEK293_24H:N02
1977,REP.A019_A375_24H:N02
1978,REP.B019_A375_24H:N02
1979,REP.A019_MCF10A_24H:N04
1980,REP.A019_HA1E_24H:N02
1981,REP.B019_MDAMB231_24H:N02
1982,REP.B019_HELA_24H:N04
1983,REP.A019_MDAMB231_24H:N03
1984,REP.A019_PC3_24H:N02
1985,REP.A019_HELA_24H:N01
1986,REP.B019_HEK293_24H:N06
1987,REP.B019_PC3_24H:N03
1988,REP.B019_A375_24H:N06
1989,REP.A019_THP1_24H:N06
1990,REP.A019_HT29_24H:N02
1991,REP.B019_THP1_24H:N06
1992,REP.B019_MDAMB231_24H:N06
1993,REP.B019_JURKAT_24H:N05
1994,REP.B019_MCF7_24H:N01
1995,REP.B019_HT29_24H:N03
1996,REP.B019_MCF10A_24H:N01
1997,REP.A019_HA1E_24H:N06
1998,REP.B019_HA1E_24H:N03
1999,REP.B019_MCF7_24H:N04
2000,REP.B019_HA1E_24H:N05
2001,REP.B019_MCF10A_24H:N04
2002,REP.B019_MCF7_24H:N03
2003,REP.A019_HEK293_24H:N05
2004,REP.B019_MCF10A_24H:N05
2005,REP.B019_JURKAT_24H:N02
2006,REP.B019_PC3_24H:N01
2007,REP.A019_MCF10A_24H:N06
2008,REP.A019_HELA_24H:N03
2009,REP.A019_YAPC_24H:N03
2010,REP.B019_YAPC_24H:N03
2011,REP.B019_THP1_24H:N05
2012,REP.A019_YAPC_24H:N04
2013,REP.A019_YAPC_24H:N02
2014,REP.A019_MCF10A_24H:N01
2015,REP.B019_HT29_24H:N01
2016,REP.A019_HELA_24H:N04
2017,REP.A019_HT29_24H:N06
2018,REP.A019_MDAMB231_24H:N01
2019,REP.B019_PC3_24H:N04
2020,REP.B019_HEK293_24H:N04
2021,REP.B019_HELA_24H:N02
2022,REP.A019_HEK293_24H:N03
2023,REP.B019_A375_24H:N04
2024,REP.A019_A375_24H:N04
2025,REP.A019_A549_24H:N05
2026,REP.B019_HT29_24H:N02
2027,REP.A019_PC3_24H:N06
2028,REP.A019_THP1_24H:N05
2029,REP.A019_THP1_24H:N03
2030,REP.A019_A549_24H:N01
2031,REP.A019_THP1_24H:N01
2032,REP.B019_MDAMB231_24H:N03
2033,REP.B019_HEK293_24H:N03
2034,REP.A019_A375_24H:N05
2035,REP.A019_A549_24H:N04
2036,REP.A019_YAPC_24H:N01
2037,REP.B019_MCF10A_24H:N03
2038,REP.A019_JURKAT_24H:N05
2039,REP.B019_HELA_24H:N05
2040,REP.B019_THP1_24H:N01
2041,REP.A019_YAPC_24H:N06
2042,REP.A019_HT29_24H:N04
2043,REP.B019_HELA_24H:N03
2044,REP.A019_PC3_24H:N01
2045,REP.A019_HT29_24H:N05
2046,REP.B019_HEK293_24H:N05
2047,REP.A019_HELA_24H:N05
2048,REP.A019_JURKAT_24H:N02
2049,REP.A019_A375_24H:N03
2050,REP.B019_A549_24H:N06
2051,REP.A019_YAPC_24H:N05
2052,REP.A019_THP1_24H:N04
2053,REP.A019_MCF7_24H:N04
2054,REP.B019_MCF10A_24H:N06
2055,REP.B019_HEK293_24H:N01
2056,REP.B019_HELA_24H:N01
2057,REP.B019_JURKAT_24H:N06
2058,REP.A019_JURKAT_24H:N01
2059,REP.B019_A549_24H:N04
2060,REP.B019_MDAMB231_24H:N05
2061,REP.A019_HEK293_24H:N04
2062,REP.B019_THP1_24H:N04
2063,REP.A019_MDAMB231_24H:N02
2064,REP.B019_HEK293_24H:N02
2065,REP.A019_MDAMB231_24H:N04
2066,REP.A019_MCF7_24H:N06
2067,REP.B019_HA1E_24H:N02
2068,REP.A019_HEK293_24H:N06
2069,REP.B019_HT29_24H:N04
2070,REP.A019_MDAMB231_24H:N05
2071,REP.B019_PC3_24H:N05
2072,REP.B019_HA1E_24H:N04
2073,REP.A019_HA1E_24H:N03
2074,REP.A019_HA1E_24H:N04
2075,REP.B019_MCF7_24H:N02
2076,REP.A019_A375_24H:N01
2077,REP.A019_JURKAT_24H:N03
2078,REP.A019_MCF10A_24H:N02
2079,REP.B019_JURKAT_24H:N04
2080,REP.A019_MCF7_24H:N03
2081,REP.A019_PC3_24H:N03
2082,REP.B019_HA1E_24H:N06
2083,REP.B019_YAPC_24H:N01
2084,REP.B019_YAPC_24H:N04
2085,REP.A019_MCF10A_24H:N03
2086,REP.B019_A375_24H:N05
2087,REP.A019_HELA_24H:N06
2088,REP.A019_PC3_24H:N04
2089,REP.B019_YAPC_24H:N06
2090,REP.B019_PC3_24H:N06
2091,REP.A019_A549_24H:N02
2092,REP.B019_THP1_24H:N02
2093,REP.A019_A375_24H:N06
2094,REP.B019_JURKAT_24H:N03
2095,REP.A019_JURKAT_24H:N06
2096,CPD003_MCF7_6H:BRD-K49111258-003-22-2:10
2097,CPD003_MCF7_24H:M16
2098,CPD003_PC3_24H:BRD-K49111258-003-22-2:10
2099,CPD003_PC3_6H:M16
2100,LIVB001_HUH7_72H:G09
2101,CPC015_A549_6H:BRD-K49111258-003-16-4:10
2102,CPC011_HT29_6H:BRD-K49111258-311-05-4:10
2103,CPC015_NPC_24H:BRD-K49111258-003-16-4:10
2104,CPC015_MCF7_24H:BRD-K49111258-003-16-4:10
2105,CPC003_VCAP_24H:BRD-K49111258-003-16-4:10
2106,CPC003_HCC515_24H:BRD-K49111258-003-16-4:10
2107,CPC011_MCF7_24H:BRD-K49111258-311-05-4:10
2108,CPC003_VCAP_6H:BRD-K49111258-003-16-4:10
2109,CPC015_A549_24H:BRD-K49111258-003-16-4:10
2110,CPC011_VCAP_6H:BRD-K49111258-311-05-4:10
2111,CPC011_A549_24H:BRD-K49111258-311-05-4:10
2112,CPC011_PC3_6H:BRD-K49111258-311-05-4:10
2113,CPC003_PC3_6H:BRD-K49111258-003-16-4:10
2114,CPC015_MCF7_6H:F02
2115,CPC003_PC3_24H:BRD-K49111258-003-16-4:10
2116,CPC011_A375_6H:BRD-K49111258-311-05-4:10
2117,CPC011_VCAP_24H:BRD-K49111258-311-05-4:10
2118,CPC003_HA1E_6H:BRD-K49111258-003-16-4:10
2119,CPC015_PHH_24H:BRD-K49111258-003-16-4:10
2120,CPC011_MCF7_6H:BRD-K49111258-311-05-4:10
2121,CPC015_SKB_24H:BRD-K49111258-003-16-4:10
2122,CPC015_A375_6H:BRD-K49111258-003-16-4:10
2123,CPC011_A549_6H:BRD-K49111258-311-05-4:10
2124,CPC015_ASC_24H:BRD-K49111258-003-16-4:10
2125,CPC003_HA1E_24H:BRD-K49111258-003-16-4:10
2126,CPC011_HA1E_6H:BRD-K49111258-311-05-4:10
2127,CPC015_HT29_6H:BRD-K49111258-003-16-4:10
2128,CPC011_PC3_24H:BRD-K49111258-311-05-4:10
2129,CPC015_HEPG2_6H:BRD-K49111258-003-16-4:10
2130,CPC003_HCC515_6H:BRD-K49111258-003-16-4:10
2131,PAC002_U2OS_6H:BRD-K49111258-001-02-8:13.0412
2132,REP.B017_MCF7_24H:D21
2133,REP.A017_MDAMB231_24H:D19
2134,REP.A017_HELA_24H:D19
2135,REP.A017_YAPC_24H:D21
2136,REP.B017_MCF10A_24H:D23
2137,REP.A017_THP1_24H:D23
2138,REP.A017_MCF7_24H:D23
2139,REP.A017_THP1_24H:D20
2140,REP.B017_YAPC_24H:D22
2141,REP.A017_HT29_24H:D20
2142,REP.A017_MCF7_24H:D22
2143,REP.A017_HEK293_24H:D21
2144,REP.B017_HELA_24H:D24
2145,REP.B017_HELA_24H:D20
2146,REP.B017_HEK293_24H:D19
2147,REP.A017_MCF10A_24H:D24
2148,REP.B017_HT29_24H:D21
2149,REP.B017_PC3_24H:D20
2150,REP.A017_JURKAT_24H:D24
2151,REP.B017_MCF10A_24H:D20
2152,REP.A017_PC3_24H:D21
2153,REP.A017_MDAMB231_24H:D23
2154,REP.B017_MCF10A_24H:D21
2155,REP.A017_YAPC_24H:D19
2156,REP.A017_A549_24H:D19
2157,REP.A017_HT29_24H:D23
2158,REP.B017_PC3_24H:D22
2159,REP.B017_A549_24H:D22
2160,REP.B017_HT29_24H:D20
2161,REP.A017_A375_24H:D24
2162,REP.B017_MCF7_24H:D23
2163,REP.B017_A375_24H:D23
2164,REP.A017_MCF7_24H:D24
2165,REP.B017_HELA_24H:D21
2166,REP.A017_HELA_24H:D20
2167,REP.A017_MCF7_24H:D21
2168,REP.A017_PC3_24H:D20
2169,REP.B017_HT29_24H:D23
2170,REP.B017_HEK293_24H:D24
2171,REP.A017_MCF10A_24H:D23
2172,REP.A017_JURKAT_24H:D19
2173,REP.A017_HT29_24H:D22
2174,REP.B017_THP1_24H:D21
2175,REP.B017_JURKAT_24H:D22
2176,REP.B017_MDAMB231_24H:D24
2177,REP.A017_YAPC_24H:D22
2178,REP.A017_MCF10A_24H:D22
2179,REP.B017_PC3_24H:D24
2180,REP.B017_A375_24H:D24
2181,REP.A017_PC3_24H:D23
2182,REP.A017_HEK293_24H:D19
2183,REP.B017_HA1E_24H:D19
2184,REP.A017_THP1_24H:D22
2185,REP.B017_HA1E_24H:D21
2186,REP.B017_A375_24H:D20
2187,REP.B017_MCF10A_24H:D19
2188,REP.B017_HT29_24H:D22
2189,REP.B017_THP1_24H:D23
2190,REP.A017_HA1E_24H:D20
2191,REP.A017_HELA_24H:D23
2192,REP.B017_MDAMB231_24H:D20
2193,REP.B017_JURKAT_24H:D23
2194,REP.B017_HA1E_24H:D20
2195,REP.A017_HT29_24H:D24
2196,REP.B017_HA1E_24H:D22
2197,REP.A017_HA1E_24H:D21
2198,REP.B017_MCF7_24H:D22
2199,REP.B017_YAPC_24H:D23
2200,REP.A017_THP1_24H:D21
2201,REP.A017_A549_24H:D21
2202,REP.A017_A375_24H:D20
2203,REP.B017_HA1E_24H:D23
2204,REP.A017_JURKAT_24H:D22
2205,REP.A017_A375_24H:D21
2206,REP.A017_YAPC_24H:D20
2207,REP.A017_MCF7_24H:D20
2208,REP.B017_MDAMB231_24H:D22
2209,REP.A017_JURKAT_24H:D20
2210,REP.B017_HT29_24H:D19
2211,REP.A017_HT29_24H:D19
2212,REP.B017_PC3_24H:D21
2213,REP.B017_A549_24H:D24
2214,REP.B017_HT29_24H:D24
2215,REP.A017_PC3_24H:D22
2216,REP.A017_MDAMB231_24H:D20
2217,REP.B017_HEK293_24H:D20
2218,REP.A017_YAPC_24H:D23
2219,REP.B017_A549_24H:D20
2220,REP.B017_HA1E_24H:D24
2221,REP.B017_THP1_24H:D19
2222,REP.B017_HELA_24H:D19
2223,REP.B017_A549_24H:D23
2224,REP.A017_HEK293_24H:D22
2225,REP.B017_PC3_24H:D19
2226,REP.A017_HELA_24H:D24
2227,REP.A017_HEK293_24H:D23
2228,REP.A017_A549_24H:D20
2229,REP.A017_A375_24H:D22
2230,REP.A017_HEK293_24H:D24
2231,REP.B017_A375_24H:D19
2232,REP.B017_MDAMB231_24H:D21
2233,REP.B017_THP1_24H:D22
2234,REP.B017_MCF7_24H:D19
2235,REP.A017_A375_24H:D23
2236,REP.A017_HELA_24H:D22
2237,REP.B017_THP1_24H:D24
2238,REP.B017_A375_24H:D22
2239,REP.B017_JURKAT_24H:D19
2240,REP.A017_A549_24H:D24
2241,REP.B017_A375_24H:D21
2242,REP.B017_MCF10A_24H:D22
2243,REP.A017_HEK293_24H:D20
2244,REP.B017_A549_24H:D21
2245,REP.A017_MCF10A_24H:D20
2246,REP.B017_YAPC_24H:D24
2247,REP.A017_MDAMB231_24H:D21
2248,REP.B017_YAPC_24H:D20
2249,REP.A017_A549_24H:D22
2250,REP.A017_JURKAT_24H:D23
2251,REP.A017_THP1_24H:D19
2252,REP.B017_JURKAT_24H:D20
2253,REP.A017_HT29_24H:D21
2254,REP.A017_HA1E_24H:D24
2255,REP.A017_HA1E_24H:D22
2256,REP.B017_PC3_24H:D23
2257,REP.B017_MDAMB231_24H:D19
2258,REP.B017_HEK293_24H:D23
2259,REP.B017_MDAMB231_24H:D23
2260,REP.A017_MDAMB231_24H:D24
2261,REP.A017_THP1_24H:D24
2262,REP.B017_JURKAT_24H:D21
2263,REP.A017_HA1E_24H:D23
2264,REP.B017_YAPC_24H:D21
2265,REP.B017_HELA_24H:D22
2266,REP.A017_PC3_24H:D24
2267,REP.B017_THP1_24H:D20
2268,REP.A017_MCF7_24H:D19
2269,REP.B017_YAPC_24H:D19
2270,REP.B017_HEK293_24H:D21
2271,REP.A017_A375_24H:D19
2272,REP.A017_HA1E_24H:D19
2273,REP.B017_JURKAT_24H:D24
2274,REP.B017_HELA_24H:D23
2275,REP.B017_HEK293_24H:D22
2276,REP.B017_A549_24H:D19
2277,REP.B017_MCF7_24H:D24
2278,REP.A017_MCF10A_24H:D21
2279,REP.A017_MDAMB231_24H:D22
2280,REP.B017_MCF10A_24H:D24
2281,REP.A017_JURKAT_24H:D21
2282,REP.A017_A549_24H:D23
2283,REP.A017_PC3_24H:D19
2284,REP.A017_HELA_24H:D21
2285,REP.A017_MCF10A_24H:D19
2286,REP.B017_MCF7_24H:D20
2287,REP.A017_YAPC_24H:D24
2288,CPD003_PC3_6H:E12
2289,CPD003_MCF7_24H:E12
2290,CPD003_MCF7_6H:BRD-K73196317-003-09-8:10
2291,CPD003_PC3_24H:BRD-K73196317-003-09-8:10
2292,CPC011_MCF7_24H:BRD-K73196317-003-10-6:10
2293,CPC011_HA1E_6H:BRD-K73196317-003-10-6:10
2294,CPC011_VCAP_6H:BRD-K73196317-003-10-6:10
2295,CPC011_PC3_24H:BRD-K73196317-003-10-6:10
2296,CPC011_VCAP_24H:BRD-K73196317-003-10-6:10
2297,CPC011_PC3_6H:BRD-K73196317-003-10-6:10
2298,CPC011_HT29_6H:BRD-K73196317-003-10-6:10
2299,CPC011_A375_6H:BRD-K73196317-003-10-6:10
2300,CPC011_MCF7_6H:BRD-K73196317-003-10-6:10
2301,CPC011_A549_24H:BRD-K73196317-003-10-6:10
2302,CPC011_A549_6H:BRD-K73196317-003-10-6:10
2303,PAC001_U2OS_6H:BRD-K73196317-003-06-4:10
2304,REP.B022_A549_24H:K02
2305,REP.A022_HA1E_24H:K01
2306,REP.A022_HUVEC.A_24H:K03
2307,REP.B022_HA1E_24H:K01
2308,REP.B022_HA1E_24H:K02
2309,REP.B022_HT29_24H:K05
2310,REP.B022_THP1_24H:K01
2311,REP.B022_HELA_24H:K04
2312,REP.B022_HT29_24H:K06
2313,REP.A022_HUVEC.A_24H:K06
2314,REP.B022_HUVEC.A_24H:K06
2315,REP.B022_A549_24H:K03
2316,REP.A022_A549_24H:K03
2317,REP.B022_THP1_24H:K02
2318,REP.A022_MCF7_24H:K05
2319,REP.A022_HEK293_24H:K06
2320,REP.B022_A375_24H:K03
2321,REP.B022_HA1E_24H:K05
2322,REP.A022_HELA_24H:K06
2323,REP.A022_HT29_24H:K04
2324,REP.A022_HT29_24H:K06
2325,REP.A022_PC3_24H:K03
2326,REP.B022_YAPC_24H:K05
2327,REP.B022_HA1E_24H:K04
2328,REP.B022_MCF7_24H:K05
2329,REP.B022_HUVEC.A_24H:K01
2330,REP.A022_JURKAT_24H:K01
2331,REP.A022_A549_24H:K02
2332,REP.A022_HT29_24H:K05
2333,REP.A022_HEK293_24H:K04
2334,REP.A022_MDAMB231_24H:K03
2335,REP.B022_MCF7_24H:K03
2336,REP.A022_MCF7_24H:K02
2337,REP.A022_YAPC_24H:K06
2338,REP.A022_JURKAT_24H:K02
2339,REP.B022_HA1E_24H:K03
2340,REP.A022_A375_24H:K05
2341,REP.A022_MCF10A_24H:K05
2342,REP.A022_HA1E_24H:K05
2343,REP.A022_THP1_24H:K03
2344,REP.B022_HT29_24H:K03
2345,REP.B022_HELA_24H:K06
2346,REP.A022_MCF7_24H:K06
2347,REP.B022_A375_24H:K05
2348,REP.A022_HT29_24H:K03
2349,REP.A022_HA1E_24H:K03
2350,REP.A022_MDAMB231_24H:K01
2351,REP.A022_MCF7_24H:K03
2352,REP.A022_HEK293_24H:K03
2353,REP.B022_MCF10A_24H:K01
2354,REP.B022_A549_24H:K06
2355,REP.A022_HA1E_24H:K04
2356,REP.A022_A549_24H:K01
2357,REP.A022_YAPC_24H:K05
2358,REP.A022_YAPC_24H:K04
2359,REP.A022_HEK293_24H:K01
2360,REP.B022_YAPC_24H:K02
2361,REP.B022_HT29_24H:K02
2362,REP.A022_MCF7_24H:K04
2363,REP.A022_MCF10A_24H:K02
2364,REP.A022_A375_24H:K04
2365,REP.A022_HUVEC.A_24H:K04
2366,REP.A022_HELA_24H:K01
2367,REP.A022_THP1_24H:K04
2368,REP.B022_YAPC_24H:K01
2369,REP.A022_THP1_24H:K05
2370,REP.B022_HELA_24H:K03
2371,REP.A022_PC3_24H:K04
2372,REP.A022_THP1_24H:K06
2373,REP.A022_MCF10A_24H:K03
2374,REP.A022_MCF10A_24H:K04
2375,REP.B022_MCF10A_24H:K06
2376,REP.A022_MDAMB231_24H:K06
2377,REP.A022_MDAMB231_24H:K02
2378,REP.A022_HELA_24H:K05
2379,REP.B022_A375_24H:K04
2380,REP.B022_THP1_24H:K05
2381,REP.A022_JURKAT_24H:K03
2382,REP.B022_YAPC_24H:K06
2383,REP.A022_JURKAT_24H:K04
2384,REP.B022_PC3_24H:K06
2385,REP.B022_HUVEC.A_24H:K03
2386,REP.A022_HEK293_24H:K02
2387,REP.B022_MCF10A_24H:K04
2388,REP.A022_YAPC_24H:K02
2389,REP.B022_PC3_24H:K03
2390,REP.A022_PC3_24H:K01
2391,REP.A022_A375_24H:K01
2392,REP.B022_HEK293_24H:K05
2393,REP.B022_HEK293_24H:K03
2394,REP.B022_A375_24H:K01
2395,REP.B022_MCF7_24H:K06
2396,REP.A022_HELA_24H:K02
2397,REP.A022_MDAMB231_24H:K05
2398,REP.A022_A549_24H:K04
2399,REP.B022_HUVEC.A_24H:K04
2400,REP.B022_HT29_24H:K04
2401,REP.B022_HT29_24H:K01
2402,REP.B022_PC3_24H:K02
2403,REP.A022_PC3_24H:K06
2404,REP.A022_PC3_24H:K02
2405,REP.A022_A375_24H:K03
2406,REP.A022_HT29_24H:K01
2407,REP.B022_MDAMB231_24H:K06
2408,REP.A022_HA1E_24H:K06
2409,REP.A022_HUVEC.A_24H:K01
2410,REP.B022_HA1E_24H:K06
2411,REP.B022_MCF10A_24H:K03
2412,REP.B022_HUVEC.A_24H:K05
2413,REP.A022_MCF10A_24H:K01
2414,REP.B022_MDAMB231_24H:K04
2415,REP.B022_HELA_24H:K01
2416,REP.A022_A375_24H:K06
2417,REP.B022_THP1_24H:K03
2418,REP.A022_HT29_24H:K02
2419,REP.B022_THP1_24H:K06
2420,REP.B022_PC3_24H:K04
2421,REP.B022_MDAMB231_24H:K05
2422,REP.B022_HEK293_24H:K01
2423,REP.B022_A549_24H:K01
2424,REP.B022_PC3_24H:K01
2425,REP.B022_MCF7_24H:K01
2426,REP.B022_MDAMB231_24H:K01
2427,REP.A022_A549_24H:K06
2428,REP.A022_THP1_24H:K01
2429,REP.A022_HUVEC.A_24H:K05
2430,REP.A022_YAPC_24H:K01
2431,REP.B022_A549_24H:K04
2432,REP.A022_MCF7_24H:K01
2433,REP.B022_YAPC_24H:K03
2434,REP.A022_HELA_24H:K03
2435,REP.B022_HELA_24H:K02
2436,REP.B022_MCF7_24H:K02
2437,REP.B022_MDAMB231_24H:K02
2438,REP.B022_HEK293_24H:K02
2439,REP.B022_HELA_24H:K05
2440,REP.B022_MDAMB231_24H:K03
2441,REP.B022_HUVEC.A_24H:K02
2442,REP.B022_MCF10A_24H:K02
2443,REP.A022_A549_24H:K05
2444,REP.B022_PC3_24H:K05
2445,REP.B022_A549_24H:K05
2446,REP.B022_MCF7_24H:K04
2447,REP.B022_HEK293_24H:K06
2448,REP.A022_HA1E_24H:K02
2449,REP.A022_PC3_24H:K05
2450,REP.A022_HEK293_24H:K05
2451,REP.A022_YAPC_24H:K03
2452,REP.B022_YAPC_24H:K04
2453,REP.A022_THP1_24H:K02
2454,REP.A022_JURKAT_24H:K06
2455,REP.A022_HELA_24H:K04
2456,REP.B022_HEK293_24H:K04
2457,REP.B022_MCF10A_24H:K05
2458,REP.B022_THP1_24H:K04
2459,REP.A022_HUVEC.A_24H:K02
2460,REP.A022_MCF10A_24H:K06
2461,REP.B022_A375_24H:K02
2462,REP.A022_MDAMB231_24H:K04
2463,REP.A022_JURKAT_24H:K05
2464,REP.A022_A375_24H:K02
2465,REP.B022_A375_24H:K06
2466,CPD001_PC3_24H:BRD-K83597974-003-18-0:10
2467,CPD001_MCF7_24H:BRD-K83597974-003-18-0:10
2468,CPD001_MCF7_6H:F07
2469,CPC002_HA1E_24H:BRD-K83597974-003-15-6:10
2470,CPC002_PC3_24H:BRD-K83597974-003-15-6:10
2471,CPC018_A549_6H:BRD-K83597974-003-15-6:10
2472,CPC018_HEPG2_6H:BRD-K83597974-003-15-6:10
2473,CPC018_ASC_24H:BRD-K83597974-003-15-6:10
2474,CPC018_A549_24H:BRD-K83597974-003-15-6:10
2475,CPC018_MCF7_24H:BRD-K83597974-003-15-6:10
2476,CPC018_MCF7_6H:BRD-K83597974-003-15-6:10
2477,CPC002_HCC515_6H:BRD-K83597974-003-15-6:10
2478,CPC002_HA1E_6H:BRD-K83597974-003-15-6:10
2479,CPC002_VCAP_6H:BRD-K83597974-003-15-6:10
2480,CPC018_SKB_24H:BRD-K83597974-003-15-6:10
2481,CPC002_HCC515_24H:BRD-K83597974-003-15-6:10
2482,CPC002_VCAP_24H:BRD-K83597974-003-15-6:10
2483,CPC018_NPC_24H:BRD-K83597974-003-15-6:10
2484,CPC018_PHH_24H:BRD-K83597974-003-15-6:10
2485,CPC002_PC3_6H:BRD-K83597974-003-15-6:10
2486,CPC018_A375_6H:BRD-K83597974-003-15-6:10
2487,CPC018_HT29_6H:BRD-K83597974-003-15-6:10
2488,MOAR010_HEC108_24H:J15
2489,MOAR010_SKES1_24H:J14
2490,MOAR010_BEN_24H:J13
2491,MOAR010_IGR37_24H:J13
2492,MOAR010_T47D_24H:J15
2493,MOAR010_GI1_24H:J13
2494,MOAR010_OVTOKO_24H:J13
2495,MOAR010_HCC95_24H:J13
2496,MOAR010_T47D_24H:J13
2497,MOAR010_SH4_24H:J15
2498,MOAR010_GI1_24H:J15
2499,MOAR010_MDAMB468_24H:J14
2500,MOAR010_CJM_24H:J13
2501,MOAR010_HEC108_24H:J14
2502,MOAR010_HEC251_24H:J15
2503,MOAR010_JHH5_24H:J15
2504,MOAR010_BEN_24H:J14
2505,MOAR010_CAL29_24H:J13
2506,MOAR010_CJM_24H:J14
2507,MOAR010_NCIH1573_24H:J13
2508,MOAR010_IGR37_24H:J15
2509,MOAR010_MELHO_24H:J15
2510,MOAR010_NCIH1573_24H:J15
2511,MOAR010_OVTOKO_24H:J15
2512,MOAR010_SNU407_24H:J13
2513,MOAR010_OVTOKO_24H:J14
2514,MOAR010_HCC95_24H:J15
2515,MOAR010_CAL29_24H:J15
2516,MOAR010_HEC1A_24H:J13
2517,MOAR010_BC3C_24H:J13
2518,MOAR010_JHH5_24H:J14
2519,MOAR010_22RV1_24H:J13
2520,MOAR010_IGR37_24H:J14
2521,MOAR010_SKES1_24H:J15
2522,MOAR010_22RV1_24H:J15
2523,MOAR010_A204_24H:J15
2524,MOAR010_HCC95_24H:J14
2525,MOAR010_BEN_24H:J15
2526,MOAR010_MELHO_24H:J13
2527,MOAR010_NCIH2110_24H:J14
2528,MOAR010_T47D_24H:J14
2529,MOAR010_NCIH2110_24H:J13
2530,MOAR010_A204_24H:J14
2531,MOAR010_HEC1A_24H:J15
2532,MOAR010_HEC251_24H:J13
2533,MOAR010_SH4_24H:J14
2534,MOAR010_CAL29_24H:J14
2535,MOAR010_MELHO_24H:J14
2536,MOAR010_BC3C_24H:J14
2537,MOAR010_CJM_24H:J15
2538,MOAR010_SH4_24H:J13
2539,MOAR010_NCIH1573_24H:J14
2540,MOAR010_A204_24H:J13
2541,MOAR010_BC3C_24H:J15
2542,MOAR010_HEC265_24H:J14
2543,MOAR010_HEC251_24H:J14
2544,MOAR010_HEC265_24H:J15
2545,MOAR010_GI1_24H:J14
2546,MOAR010_HEC108_24H:J13
2547,MOAR010_HEC265_24H:J13
2548,MOAR010_JHH5_24H:J13
2549,MOAR010_SKES1_24H:J13
2550,MOAR010_MDAMB468_24H:J13
2551,MOAR010_NCIH2110_24H:J15
2552,MOAR010_MDAMB468_24H:J15
2553,MOAR010_HEC1A_24H:J14
2554,MOAR010_22RV1_24H:J14
2555,CPC002_HCC515_6H:BRD-K52930707-001-04-8:10
2556,CPC002_HCC515_24H:BRD-K52930707-001-04-8:10
2557,CPC017_PHH_24H:BRD-K52930707-001-04-8:10
2558,CPC017_MCF7_24H:BRD-K52930707-001-04-8:10
2559,CPC002_VCAP_6H:BRD-K52930707-001-04-8:10
2560,CPC017_MCF7_6H:BRD-K52930707-001-04-8:10
2561,CPC002_HA1E_24H:BRD-K52930707-001-04-8:10
2562,CPC017_A549_24H:BRD-K52930707-001-04-8:10
2563,CPC002_HA1E_6H:BRD-K52930707-001-04-8:10
2564,CPC017_SKB_24H:BRD-K52930707-001-04-8:10
2565,CPC002_VCAP_24H:BRD-K52930707-001-04-8:10
2566,CPC017_NPC_24H:BRD-K52930707-001-04-8:10
2567,CPC017_A375_6H:BRD-K52930707-001-04-8:10
2568,CPC002_PC3_24H:BRD-K52930707-001-04-8:10
2569,CPC017_HT29_6H:BRD-K52930707-001-04-8:10
2570,CPC017_HEPG2_6H:BRD-K52930707-001-04-8:10
2571,CPC017_ASC_24H:BRD-K52930707-001-04-8:10
2572,CPC017_A549_6H:BRD-K52930707-001-04-8:10
2573,CPC002_PC3_6H:BRD-K52930707-001-04-8:10
2574,PAC002_U2OS_6H:BRD-K52930707-001-04-8:3.15102
2575,CPC010_HCC515_6H:BRD-A22897758-002-02-8:10
2576,CPC010_VCAP_24H:BRD-A22897758-002-02-8:10
2577,CPC010_A375_6H:D22
2578,CPC010_A549_6H:BRD-A22897758-002-02-8:10
2579,CPC010_MCF7_24H:BRD-A22897758-002-02-8:10
2580,CPC010_PC3_24H:BRD-A22897758-002-02-8:10
2581,CPC010_MCF7_6H:BRD-A22897758-002-02-8:10
2582,CPC010_HEPG2_6H:BRD-A22897758-002-02-8:10
2583,CPC010_VCAP_6H:BRD-A22897758-002-02-8:10
2584,CPC010_A549_24H:BRD-A22897758-002-02-8:10
2585,CPC010_PC3_6H:BRD-A22897758-002-02-8:10
2586,CPC010_HT29_6H:BRD-A22897758-002-02-8:10
2587,CPC010_HA1E_6H:BRD-A22897758-002-02-8:10
2588,CPC002_VCAP_6H:BRD-M62162320-103-01-1:10
2589,CPC018_ASC_24H:BRD-M62162320-103-01-1:10
2590,CPC002_HA1E_24H:BRD-M62162320-103-01-1:10
2591,CPC018_A549_6H:BRD-M62162320-103-01-1:10
