,sig_id
39248,REP.B027_A549_24H:K04
39249,REP.B027_YAPC_24H:K05
39250,REP.B027_HEK293_24H:K02
39251,REP.B027_HEK293_24H:K01
39252,REP.B027_PC3_24H:K05
39253,REP.A027_JURKAT_24H:K03
39254,REP.A027_HT29_24H:K01
39255,REP.B027_MCF7_24H:K03
39256,REP.B027_A549_24H:K06
39257,REP.B027_HELA_24H:K06
39258,REP.A027_MCF10A_24H:K04
39259,REP.A027_HT29_24H:K02
39260,REP.A027_HA1E_24H:K02
39261,REP.B027_JURKAT_24H:K06
39262,REP.B027_JURKAT_24H:K03
39263,REP.B027_MCF10A_24H:K03
39264,REP.B027_MCF7_24H:K02
39265,REP.A027_PC3_24H:K03
39266,REP.B027_MDAMB231_24H:K02
39267,REP.B027_A375_24H:K03
39268,REP.B027_MCF10A_24H:K05
39269,REP.A027_A549_24H:K02
39270,REP.A027_HEK293_24H:K06
39271,REP.B027_A549_24H:K01
39272,REP.B027_HA1E_24H:K01
39273,REP.B027_HT29_24H:K04
39274,REP.A027_A549_24H:K04
39275,REP.B027_THP1_24H:K01
39276,REP.A027_YAPC_24H:K04
39277,REP.A027_MCF7_24H:K06
39278,REP.B027_HT29_24H:K03
39279,REP.B027_HELA_24H:K05
39280,REP.A027_PC3_24H:K02
39281,LKCP001_A549_48H:C11
39282,LKCP001_MCF7_48H:C12
39283,LKCP001_A549_48H:C12
39284,LKCP001_A549_48H:C10
39285,LKCP001_U2OS_48H:C11
39286,LKCP001_MCF7_48H:C11
39287,LKCP001_U2OS_24H:C12
39288,LKCP001_A549_6H:C12
39289,LKCP001_U2OS_6H:C11
39290,LKCP001_A549_24H:C10
39291,LKCP001_MCF7_24H:C11
39292,LKCP001_A549_6H:C10
39293,LKCP001_U2OS_6H:C10
39294,LKCP001_U2OS_24H:C11
39295,LKCP001_MCF7_6H:C11
39296,LKCP001_U2OS_6H:C12
39297,LKCP001_U2OS_48H:C12
39298,LKCP001_MCF7_6H:C12
39299,LKCP001_MCF7_24H:C12
39300,LKCP001_MCF7_48H:C10
39301,LKCP001_A549_6H:C11
39302,LKCP001_U2OS_48H:C10
39303,LKCP001_MCF7_6H:C10
39304,LKCP001_MCF7_24H:C10
39305,LKCP001_U2OS_24H:C10
39306,LKCP001_A549_24H:C11
39307,LKCP001_A549_24H:C12
39308,CPD001_MCF7_6H:K12
39309,CPD001_PC3_24H:BRD-K59456551-001-12-7:10
39310,CPD001_MCF7_24H:BRD-K59456551-001-12-7:10
39311,CPC011_PC3_24H:BRD-K59456551-002-15-8:10
39312,CPC011_MCF7_6H:BRD-K59456551-002-15-8:10
39313,CPC011_HT29_6H:BRD-K59456551-002-15-8:10
39314,CPC011_HA1E_6H:BRD-K59456551-002-15-8:10
39315,CPC011_A375_6H:BRD-K59456551-002-15-8:10
39316,CPC011_PC3_6H:BRD-K59456551-002-15-8:10
39317,CPC011_MCF7_24H:BRD-K59456551-002-15-8:10
39318,CPC011_VCAP_6H:BRD-K59456551-002-15-8:10
39319,CPC011_A549_6H:BRD-K59456551-002-15-8:10
39320,CPC011_A549_24H:BRD-K59456551-002-15-8:10
39321,CPC011_VCAP_24H:BRD-K59456551-002-15-8:10
39322,CRCGN017_MCF10A.WT.HP_24H:BRD-K59456551:11.0416
39323,CRCGN008_HEPG2_24H:BRD-K59456551:0.646386
39324,CRCGN017_MCF10A.WT.HP_24H:BRD-K59456551:99.3745
39325,CRCGN014_HEPG2_3H:BRD-K59456551:20.6843
39326,CRCGN008_HEPG2_24H:BRD-K59456551:1.29277
39327,CRCGN008_HEPG2_24H:BRD-K59456551:5.17109
39328,CRCGN008_HEPG2_24H:BRD-K59456551:10.3422
39329,CRCGN008_HEPG2_24H:BRD-K59456551:20.6843
39330,CRCGN017_MCF10A.WT.HP_24H:BRD-K59456551:33.1248
39331,CRCGN017_MCF10A.TP53.M_24H:BRD-K59456551:99.3745
39332,CRCGN017_MCF10A.TP53.M_24H:BRD-K59456551:33.1248
39333,CRCGN014_HEPG2_24H:BRD-K59456551:20.6843
39334,CRCGN008_HEPG2_24H:BRD-K59456551:2.58554
39335,CRCGN017_MCF10A.TP53.M_24H:BRD-K59456551:11.0416
39336,LRS001_PHH.MGH_24H:H02
39337,LRS001_PHH.MGH_24H:H03
39338,LRS001_PHH.MGH_24H:H01
39339,ASG003_WA09.AST_24H:K02
39340,ASG003_A549_48H:K02
39341,ASG002_HCC1588_24H:D19
39342,ASG002_IM95_24H:D20
39343,ASG002_TOV112D_24H:D21
39344,ASG002_YAPC_24H:D20
39345,ASG002_22RV1_24H:D20
39346,ASG003_XC.P930_24H:K02
39347,ASG002_SKES1_24H:D21
39348,ASG002_SKES1_24H:D19
39349,ASG002_NCIH841_24H:D20
39350,ASG002_CAL29_24H:D19
39351,ASG003_XC.P914_24H:K02
39352,ASG003_U2OS_6H:K02
39353,ASG002_OC316_24H:D19
39354,ASG003_XC.P909_24H:K02
39355,ASG003_XC.P935_24H:K02
39356,ASG002_SH4_24H:D20
39357,ASG002_OAW28_24H:D20
39358,ASG002_T47D_24H:D21
39359,ASG003_XC.P908_24H:K02
39360,ASG003_XC.P931_24H:K01
39361,ASG002_ZR751_24H:D21
39362,ASG002_HEC151_24H:D19
39363,ASG002_G401_24H:D19
39364,ASG002_JHH7_24H:D21
39365,ASG002_HCC95_24H:D19
39366,ASG002_SKMEL3_24H:D20
39367,ASG002_MCF7_24H:D21
39368,ASG003_XC.P935_24H:K01
39369,ASG002_T47D_24H:D20
39370,ASG002_GP2D_24H:D21
39371,ASG003_XC.L10_24H:K02
39372,ASG003_A549_6H:K02
39373,ASG002_JHH5_24H:D21
39374,ASG002_HEC1A_24H:D21
39375,ASG002_AGS_24H:D20
39376,ASG003_XC.P931_24H:K03
39377,ASG002_HEC265_24H:D21
39378,ASG002_MELHO_24H:D21
39379,ASG003_XC.P936_24H:K01
39380,ASG003_XC.P932_24H:K02
39381,ASG002_HCC95_24H:D20
39382,ASG002_PC3_24H:D21
39383,ASG003_XC.P031_24H:K02
39384,ASG003_XC.P922_24H:K02
39385,ASG003_XC.P901_24H:K02
39386,ASG003_XC.P915_24H:K02
39387,ASG002_TOV112D_24H:D20
39388,ASG003_XC.500_24H:K01
39389,ASG002_NCIH2110_24H:D19
39390,ASG003_A549_6H:K03
39391,ASG003_XC.P026_24H:K01
39392,ASG003_XC.P910_24H:K01
39393,ASG002_OC316_24H:D20
39394,ASG002_ES2_24H:D19
39395,ASG003_U2OS_24H:K02
39396,ASG002_JHH7_24H:D20
39397,ASG002_MKN45_24H:D20
39398,ASG003_U2OS_48H:K03
39399,ASG003_XC.P911_24H:K02
39400,ASG003_XC.P905_24H:K03
39401,ASG002_A549_24H:D21
39402,ASG003_XC.P912_24H:K02
39403,ASG003_XC.P912_24H:K03
39404,ASG003_XC.P907_24H:K03
39405,ASG003_XC.P906_24H:K02
39406,ASG003_XC.P933_24H:K03
39407,ASG003_XC.P033_24H:K01
39408,ASG002_HEC108_24H:D21
39409,ASG002_22RV1_24H:D21
39410,ASG003_XC.P031_24H:K03
39411,ASG003_XC.P033_24H:K03
39412,ASG003_XC.P906_24H:K03
39413,ASG002_ES2_24H:D21
39414,ASG002_OVK18_24H:D21
39415,ASG002_MCF7_24H:D20
39416,ASG002_OVK18_24H:D20
39417,ASG002_MCF7_24H:D19
39418,ASG002_CJM_24H:D19
39419,ASG002_HT29_24H:D21
39420,ASG002_SH4_24H:D19
39421,ASG002_22RV1_24H:D19
39422,ASG002_JHH5_24H:D19
39423,ASG002_OAW28_24H:D19
39424,ASG002_OVTOKO_24H:D21
39425,ASG002_HEC151_24H:D21
39426,ASG002_HT29_24H:D20
39427,ASG002_NCIH841_24H:D19
39428,ASG002_IM95_24H:D21
39429,ASG002_OVK18_24H:D19
39430,ASG002_NCIH2110_24H:D20
39431,ASG002_GP2D_24H:D20
39432,ASG002_NCIH1437_24H:D21
39433,ASG003_XC.P907_24H:K02
39434,ASG003_XC.P922_24H:K01
39435,ASG002_GI1_24H:D19
39436,ASG002_SNU407_24H:D19
39437,ASG002_TC32_24H:D19
39438,ASG003_XC.P905_24H:K01
39439,ASG002_T47D_24H:D19
39440,ASG002_MELHO_24H:D19
39441,ASG002_MDAMB468_24H:D21
39442,ASG002_PC3_24H:D20
39443,ASG002_TC32_24H:D20
39444,ASG002_BICR6_24H:D20
39445,ASG002_NCIH2110_24H:D21
39446,ASG002_NCIH838_24H:D21
39447,ASG002_NCIH838_24H:D20
39448,ASG002_ES2_24H:D20
39449,ASG002_HEC265_24H:D19
39450,ASG002_MKN45_24H:D21
39451,ASG003_U2OS_24H:K01
39452,ASG002_BEN_24H:D21
39453,ASG003_XC.P934_24H:K02
39454,ASG002_SKES1_24H:D20
39455,ASG002_SKMEL3_24H:D21
39456,ASG002_YH13_24H:D19
39457,ASG002_NCIH1437_24H:D19
39458,ASG003_XC.P932_24H:K03
39459,ASG002_A375_24H:D19
39460,ASG003_XC.P905_24H:K02
39461,ASG003_XC.P915_24H:K01
39462,ASG003_MCF7_24H:K02
39463,ASG002_GI1_24H:D21
39464,ASG002_OAW28_24H:D21
39465,ASG002_NCIH2172_24H:D21
39466,ASG002_HEC251_24H:D20
39467,ASG002_BT474_24H:D20
39468,ASG002_COV434_24H:D21
39469,ASG003_XC.P930_24H:K01
39470,ASG003_MCF7_6H:K01
39471,ASG002_BICR6_24H:D21
39472,ASG002_BT474_24H:D21
39473,ASG002_YH13_24H:D21
39474,ASG002_OVTOKO_24H:D19
39475,ASG003_XC.P933_24H:K01
39476,ASG003_XC.P910_24H:K03
39477,ASG003_XC.P912_24H:K01
39478,ASG003_A549_6H:K01
39479,ASG003_MCF7_6H:K02
39480,ASG002_AGS_24H:D21
39481,ASG003_XC.P922_24H:K03
39482,ASG003_A549_48H:K03
39483,ASG002_HCC95_24H:D21
39484,ASG002_HEC251_24H:D19
39485,ASG002_TOV112D_24H:D19
39486,ASG002_YH13_24H:D20
39487,ASG003_XC.P931_24H:K02
39488,ASG002_NCIH1573_24H:D19
39489,ASG003_A549_24H:K02
39490,ASG003_XC.P904_24H:K01
39491,ASG003_MCF7_48H:K03
39492,ASG002_U251MG_24H:D21
39493,ASG002_NCIH1573_24H:D20
39494,ASG003_XC.500_24H:K02
39495,ASG003_U2OS_48H:K01
39496,ASG003_XC.500_24H:K03
39497,ASG003_XC.P904_24H:K03
39498,ASG003_XC.P026_24H:K02
39499,ASG002_SH4_24H:D21
39500,ASG003_U2OS_48H:K02
39501,ASG002_ZR751_24H:D19
39502,ASG002_COV434_24H:D19
39503,ASG002_IGR37_24H:D19
39504,ASG003_XC.P935_24H:K03
39505,ASG002_A204_24H:D21
39506,ASG002_NCIH2172_24H:D19
39507,ASG003_XC.P933_24H:K02
39508,ASG002_A549_24H:D19
39509,ASG003_XC.L10_24H:K01
39510,ASG002_LNCAP.FGC_24H:D21
39511,ASG002_PC3_24H:D19
39512,ASG003_XC.P092_24H:K02
39513,ASG002_OC316_24H:D21
39514,ASG002_NCIH841_24H:D21
39515,ASG003_XC.P908_24H:K01
39516,ASG002_A204_24H:D19
39517,ASG002_CAL29_24H:D21
39518,ASG002_YAPC_24H:D19
39519,ASG002_NCIH1573_24H:D21
39520,ASG002_NCIH838_24H:D19
39521,ASG002_LNCAP.FGC_24H:D20
39522,ASG003_XC.P908_24H:K03
39523,ASG003_XC.P914_24H:K03
39524,ASG003_MCF7_48H:K02
39525,ASG002_G401_24H:D21
39526,ASG003_MCF7_24H:K03
39527,ASG002_RCC10RGB_24H:D21
39528,ASG002_GI1_24H:D20
39529,ASG003_XC.P901_24H:K03
39530,ASG003_MCF7_48H:K01
39531,ASG002_HEC108_24H:D20
39532,ASG002_SKMEL3_24H:D19
39533,ASG003_XC.P033_24H:K02
39534,ASG002_BC3C_24H:D19
39535,ASG003_XC.P934_24H:K03
39536,ASG002_IGR37_24H:D20
39537,ASG002_MDAMB468_24H:D20
39538,ASG002_MKN45_24H:D19
39539,ASG003_XC.P934_24H:K01
39540,ASG003_XC.P091_24H:K02
39541,ASG003_XC.P910_24H:K02
39542,ASG002_BICR6_24H:D19
39543,ASG003_XC.P936_24H:K03
39544,ASG003_XC.P901_24H:K01
39545,ASG003_XC.P091_24H:K01
39546,ASG003_U2OS_6H:K03
39547,ASG003_A549_24H:K01
39548,ASG003_XC.P906_24H:K01
39549,ASG002_BC3C_24H:D20
39550,ASG002_TC32_24H:D21
39551,ASG002_CAL29_24H:D20
39552,ASG002_MELHO_24H:D20
39553,ASG002_COV434_24H:D20
39554,ASG003_XC.P026_24H:K03
39555,ASG003_XC.P914_24H:K01
39556,ASG002_CJM_24H:D20
39557,ASG003_XC.P909_24H:K01
39558,ASG003_XC.P092_24H:K01
39559,ASG002_A549_24H:D20
39560,ASG003_XC.P907_24H:K01
39561,ASG003_XC.P930_24H:K03
39562,ASG002_A375_24H:D20
39563,ASG002_SNU407_24H:D20
39564,ASG003_XC.P911_24H:K03
39565,ASG003_XC.P091_24H:K03
39566,ASG002_YAPC_24H:D21
39567,ASG002_BT474_24H:D19
39568,ASG002_BEN_24H:D19
39569,ASG002_A375_24H:D21
39570,ASG002_BC3C_24H:D21
39571,ASG002_HEC108_24H:D19
39572,ASG002_HEC1A_24H:D20
39573,ASG002_NCIH2172_24H:D20
39574,ASG003_MCF7_24H:K01
39575,ASG003_MCF7_6H:K03
39576,ASG002_OVTOKO_24H:D20
39577,ASG003_XC.P915_24H:K03
39578,ASG002_JHH5_24H:D20
39579,ASG002_NCIH1437_24H:D20
39580,ASG003_XC.P904_24H:K02
39581,ASG003_U2OS_6H:K01
39582,ASG003_XC.P911_24H:K01
39583,ASG003_XC.P932_24H:K01
39584,ASG002_RCC10RGB_24H:D20
39585,ASG002_IGR37_24H:D21
39586,ASG003_XC.P092_24H:K03
39587,ASG003_XC.P909_24H:K03
39588,ASG002_IM95_24H:D19
39589,ASG003_WA09.AST_24H:K01
39590,ASG003_WA09.AST_24H:K03
39591,ASG002_HEC251_24H:D21
39592,ASG002_AGS_24H:D19
39593,ASG002_HCC1588_24H:D21
39594,ASG002_MDAMB468_24H:D19
39595,ASG002_BEN_24H:D20
39596,ASG002_U251MG_24H:D19
39597,ASG003_XC.P031_24H:K01
39598,ASG002_U251MG_24H:D20
39599,ASG002_GP2D_24H:D19
39600,ASG002_G401_24H:D20
39601,ASG002_HEC1A_24H:D19
39602,ASG002_ZR751_24H:D20
39603,ASG002_HEC151_24H:D20
39604,ASG002_HT29_24H:D19
39605,ASG002_HCC1588_24H:D20
39606,ASG002_RCC10RGB_24H:D19
39607,ASG002_LNCAP.FGC_24H:D19
39608,ASG003_XC.P936_24H:K02
39609,ASG003_XC.L10_24H:K03
39610,ASG003_A549_48H:K01
39611,ASG002_CJM_24H:D21
39612,ASG002_A204_24H:D20
39613,ASG002_HEC265_24H:D20
39614,ASG002_JHH7_24H:D19
39615,ASG003_U2OS_24H:K03
39616,ASG003_A549_24H:K03
39617,CPC006_THP1_6H:C11
39618,CPC006_HEPG2_6H:BRD-K88560311-011-02-2:10
39619,CPC006_TYKNU_6H:BRD-K88560311-011-02-2:10
39620,CPC006_NCIH508_6H:BRD-K88560311-011-02-2:10
39621,CPC006_SNU1040_6H:BRD-K88560311-011-02-2:10
39622,CPC006_WSUDLCL2_6H:BRD-K88560311-011-02-2:10
39623,CPC006_A549_24H:BRD-K88560311-011-02-2:10
39624,CPC006_PL21_6H:BRD-K88560311-011-02-2:10
39625,CPC006_HT29_6H:C11
39626,CPC006_HCC515_24H:C11
39627,CPC006_SW620_6H:C11
39628,CPC006_VCAP_6H:BRD-K88560311-011-02-2:10
39629,CPC006_PC3_24H:C11
39630,CPC006_NCIH1694_6H:BRD-K88560311-011-02-2:10
39631,CPC006_HCC15_6H:C11
39632,CPC006_HCC515_6H:C11
39633,CPC006_SNUC4_6H:BRD-K88560311-011-02-2:10
39634,CPC006_T3M10_6H:BRD-K88560311-011-02-2:10
39635,CPC006_NCIH1836_6H:BRD-K88560311-011-02-2:10
39636,CPC006_SNGM_6H:BRD-K88560311-011-02-2:10
39637,CPC006_VCAP_24H:BRD-K88560311-011-02-2:10
39638,CPC006_OV7_6H:BRD-K88560311-011-02-2:10
39639,CPC006_H1299_6H:BRD-K88560311-011-02-2:10
39640,CPC006_SNUC5_6H:BRD-K88560311-011-02-2:10
39641,CPC006_HCT116_6H:BRD-K88560311-011-02-2:10
39642,CPC006_MCF7_24H:C11
39643,CPC006_RMUGS_6H:C11
39644,CPC006_SKMEL1_6H:BRD-K88560311-011-02-2:10
39645,CPC006_NCIH2073_6H:BRD-K88560311-011-02-2:10
39646,CPC006_MDST8_6H:BRD-K88560311-011-02-2:10
39647,CPC006_LOVO_6H:BRD-K88560311-011-02-2:10
39648,CPC006_SW480_6H:BRD-K88560311-011-02-2:10
39649,CPC006_SKM1_6H:BRD-K88560311-011-02-2:10
39650,CPC006_JHUEM2_6H:BRD-K88560311-011-02-2:10
39651,CPC006_A673_6H:BRD-K88560311-011-02-2:10
39652,CPC006_U937_6H:BRD-K88560311-011-02-2:10
39653,CPC006_AGS_6H:BRD-K88560311-011-02-2:10
39654,CPC006_A375_24H:BRD-K88560311-011-02-2:10
39655,CPC006_RKO_6H:BRD-K88560311-011-02-2:10
39656,CPC006_A375_6H:C11
39657,CPC006_SKMEL28_6H:BRD-K88560311-011-02-2:10
39658,CPC006_NOMO1_6H:BRD-K88560311-011-02-2:10
39659,CPC006_NCIH596_6H:BRD-K88560311-011-02-2:10
39660,CPC006_HT29_24H:BRD-K88560311-011-02-2:10
39661,CPC006_EFO27_6H:BRD-K88560311-011-02-2:10
39662,CPC006_MCF7_6H:BRD-K88560311-011-02-2:10
39663,CPC006_CORL23_6H:BRD-K88560311-011-02-2:10
39664,CPC006_CL34_6H:BRD-K88560311-011-02-2:10
39665,CPC006_PC3_6H:BRD-K88560311-011-02-2:10
39666,CPC006_A549_6H:BRD-K88560311-011-02-2:10
39667,CPC006_HEC108_6H:C11
39668,CPC006_SKLU1_6H:BRD-K88560311-011-02-2:10
39669,CPC006_RMGI_6H:BRD-K88560311-011-02-2:10
39670,CPC006_HA1E_6H:BRD-K88560311-011-02-2:10
39671,CPC006_HA1E_24H:C11
39672,CPC006_HT115_6H:BRD-K88560311-011-02-2:10
39673,CPC006_COV644_6H:BRD-K88560311-011-02-2:10
39674,CPC006_SW948_6H:C11
39675,CPC006_DV90_6H:BRD-K88560311-011-02-2:10
39676,LJP008_HUVEC.A_24H:K21
39677,LJP008_MCF7_24H:K24
39678,LJP008_ASC.C_24H:K20
39679,LJP008_HUVEC_24H:K24
39680,LJP008_HELA_24H:K19
39681,LJP008_SKL.C_24H:K21
39682,LJP008_MCF7_24H:K23
39683,LJP008_NPC.TAK_24H:K20
39684,LJP008_HEK293_24H:K20
39685,LJP008_HA1E_24H:K19
39686,LJP008_MCF10A_24H:K21
39687,LJP008_SKL.C_24H:K20
39688,LJP008_HUVEC.A_24H:K20
39689,LJP008_SHSY5Y_24H:K21
39690,LJP008_SKL.C_24H:K19
39691,LJP008_ASC_24H:K21
39692,LJP008_HT29_24H:K21
39693,LJP008_YAPC_24H:K22
39694,LJP008_MDAMB231_24H:K24
39695,LJP008_MDAMB231_24H:K21
39696,LJP008_JURKAT_24H:K22
39697,LJP008_PC3_24H:K20
39698,LJP008_YAPC_24H:K19
39699,LJP008_NPC.CAS9_24H:K23
39700,LJP008_HA1E_24H:K21
39701,LJP008_SKL_24H:K21
39702,LJP008_SHSY5Y_24H:K22
39703,LJP008_PC3_24H:K19
39704,LJP008_JURKAT_24H:K19
39705,LJP008_ASC_24H:K23
39706,LJP008_ASC.C_24H:K19
39707,LJP008_JURKAT_24H:K23
39708,LJP008_SKL_24H:K20
39709,LJP008_SHSY5Y_24H:K24
39710,LJP008_HUVEC_24H:K19
39711,LJP008_THP1_24H:K20
39712,LJP008_MDAMB231_24H:K22
39713,LJP008_CD34_24H:K20
39714,LJP008_NPC_24H:K21
39715,LJP008_ASC_24H:K24
39716,LJP008_NEU_24H:K21
39717,LJP008_HUVEC_24H:K20
39718,LJP008_NEU_24H:K23
39719,LJP008_HUVEC_24H:K22
39720,LJP008_HCC515_24H:K21
39721,LJP008_YAPC_24H:K24
39722,LJP008_NPC_24H:K22
39723,LJP008_A375_24H:K21
39724,LJP008_HME1_24H:K20
39725,LJP008_HEK293_24H:K22
39726,LJP008_HA1E_24H:K23
39727,LJP008_YAPC_24H:K20
39728,LJP008_CD34_24H:K22
39729,LJP008_JURKAT_24H:K24
39730,LJP008_HCC515_24H:K24
39731,LJP008_HELA_24H:K22
39732,LJP008_NPC.TAK_24H:K19
39733,LJP008_MCF10A_24H:K22
39734,LJP008_JURKAT_24H:K20
39735,LJP008_ASC_24H:K19
39736,LJP008_HEPG2_24H:K23
39737,LJP008_ASC.C_24H:K21
39738,LJP008_NPC.CAS9_24H:K20
39739,LJP008_HME1_24H:K24
39740,LJP008_HT29_24H:K23
39741,LJP008_SHSY5Y_24H:K23
39742,LJP008_SKL_24H:K24
39743,LJP008_HCC515_24H:K23
39744,LJP008_NPC.CAS9_24H:K24
39745,LJP008_HME1_24H:K22
39746,LJP008_NPC_24H:K24
39747,LJP008_SKL.C_24H:K23
39748,LJP008_A375_24H:K23
39749,LJP008_HEPG2_24H:K24
39750,LJP008_HT29_24H:K19
39751,LJP008_YAPC_24H:K21
39752,LJP008_MCF10A_24H:K23
39753,LJP008_HUVEC_24H:K23
39754,LJP008_HEPG2_24H:K20
39755,LJP008_NEU_24H:K20
39756,LJP008_HUVEC_24H:K21
39757,LJP008_MCF10A_24H:K24
39758,LJP008_CD34_24H:K23
39759,LJP008_SKL.C_24H:K24
39760,LJP008_HUVEC.A_24H:K23
39761,LJP008_HEK293_24H:K21
39762,LJP008_THP1_24H:K21
39763,LJP008_NPC.CAS9_24H:K19
39764,LJP008_HEK293_24H:K24
39765,LJP008_MDAMB231_24H:K23
39766,LJP008_NPC.TAK_24H:K24
39767,LJP008_HEPG2_24H:K19
39768,LJP008_CD34_24H:K19
39769,LJP008_MCF7_24H:K19
39770,LJP008_A549_24H:K20
39771,LJP008_NPC.CAS9_24H:K21
39772,LJP008_HEK293_24H:K19
39773,LJP008_HELA_24H:K24
39774,LJP008_SKL.C_24H:K22
39775,LJP008_HEK293_24H:K23
39776,LJP008_HT29_24H:K22
39777,LJP008_PC3_24H:K23
39778,LJP008_MCF7_24H:K20
39779,LJP008_CD34_24H:K24
39780,LJP008_HA1E_24H:K22
39781,LJP008_A549_24H:K21
39782,LJP008_NPC_24H:K20
39783,LJP008_HCC515_24H:K20
39784,LJP008_MCF7_24H:K22
39785,LJP008_HT29_24H:K24
39786,LJP008_MDAMB231_24H:K20
39787,LJP008_HA1E_24H:K24
39788,LJP008_ASC_24H:K22
39789,LJP008_HME1_24H:K19
39790,LJP008_HUVEC.A_24H:K19
39791,LJP008_A549_24H:K19
39792,LJP008_CD34_24H:K21
39793,LJP008_NPC.TAK_24H:K21
39794,LJP008_HT29_24H:K20
39795,LJP008_PC3_24H:K24
39796,LJP008_PC3_24H:K22
39797,LJP008_PC3_24H:K21
39798,LJP008_SKL_24H:K19
39799,LJP008_ASC.C_24H:K23
39800,LJP008_SKL_24H:K22
39801,LJP008_THP1_24H:K22
39802,LJP008_A375_24H:K22
39803,LJP008_A549_24H:K23
39804,LJP008_HELA_24H:K23
39805,LJP008_HUVEC.A_24H:K24
39806,LJP008_HME1_24H:K21
39807,LJP008_ASC.C_24H:K22
39808,LJP008_A375_24H:K20
39809,LJP008_NEU_24H:K24
39810,LJP008_THP1_24H:K24
39811,LJP008_HEPG2_24H:K22
39812,LJP008_NPC_24H:K19
39813,LJP008_HME1_24H:K23
39814,LJP008_MCF10A_24H:K19
39815,LJP008_A375_24H:K19
39816,LJP008_NPC.CAS9_24H:K22
39817,LJP008_HEPG2_24H:K21
39818,LJP008_ASC.C_24H:K24
39819,LJP008_A549_24H:K24
39820,LJP008_HCC515_24H:K22
39821,LJP008_HUVEC.A_24H:K22
39822,LJP008_SHSY5Y_24H:K20
39823,LJP008_THP1_24H:K19
39824,LJP008_MDAMB231_24H:K19
39825,LJP008_NEU_24H:K22
39826,LJP008_NEU_24H:K19
39827,LJP008_SKL_24H:K23
39828,LJP008_A375_24H:K24
39829,LJP008_MCF7_24H:K21
39830,LJP008_NPC.TAK_24H:K22
39831,LJP008_MCF10A_24H:K20
39832,LJP008_ASC_24H:K20
39833,LJP008_NPC_24H:K23
39834,LJP008_A549_24H:K22
39835,LJP008_JURKAT_24H:K21
39836,LJP008_SHSY5Y_24H:K19
39837,LJP008_HELA_24H:K21
39838,LJP008_HA1E_24H:K20
39839,LJP008_HELA_24H:K20
39840,LJP008_NPC.TAK_24H:K23
39841,LJP008_HCC515_24H:K19
39842,LJP008_THP1_24H:K23
39843,LJP008_YAPC_24H:K23
39844,FIBR040_MCLF056CN_6H:BRD-K88560311-011-02-2:4
39845,FIBR042_MCLF0067SZ_6H:BRD-K88560311-011-02-2:4
39846,FIBR016_MCLF022CN_6H:BRD-K88560311-011-02-2:4
39847,FIBR024_MCLF126CN_6H:BRD-K88560311-011-02-2:4
39848,FIBR034_MCLF100SZ_6H:BRD-K88560311-011-02-2:4
39849,FIBR007_MCLF051CN_6H:BRD-K88560311-011-02-2:4
39850,FIBR010_MCLF123SZ_6H:BRD-K88560311-011-02-2:4
39851,FIBR006_MCLF033SZ_6H:BRD-K88560311-011-02-2:4
39852,FIBR030_MCLF040SZ_6H:BRD-K88560311:4
39853,FIBR025_MCLF141SZ_6H:BRD-K88560311-011-02-2:4
39854,FIBR011_MCLF015CN_6H:BRD-K88560311-011-02-2:4
39855,FIBR004_MCLF027CN_6H:BRD-K88560311-011-02-2:4
39856,FIBR012_MCLF015CN_6H:BRD-K88560311-011-02-2:4
39857,FIBR003_MCLF027CN_6H:BRD-K88560311-011-02-2:4
39858,FIBR015_MCLF022CN_6H:BRD-K88560311-011-02-2:4
39859,FIBR001_MCLF117SZ_6H:BRD-K88560311-011-02-2:4
39860,FIBR031_MCLF054CN_6H:BRD-K88560311-011-02-2:4
39861,FIBR009_MCLF123SZ_6H:BRD-K88560311-011-02-2:4
39862,FIBR019_MCLF135CN_6H:BRD-K88560311-011-02-2:4
39863,FIBR005_MCLF033SZ_6H:BRD-K88560311-011-02-2:4
39864,FIBR020_MCLF135CN_6H:BRD-K88560311-011-02-2:4
39865,FIBR022_MCLF037SZ_6H:BRD-K88560311-011-02-2:4
39866,FIBR033_MCLF100SZ_6H:BRD-K88560311-011-02-2:4
39867,FIBR013_MCLF162SZ_6H:BRD-K88560311-011-02-2:4
39868,FIBR021_MCLF037SZ_6H:BRD-K88560311-011-02-2:4
39869,FIBR014_MCLF162SZ_6H:BRD-K88560311-011-02-2:4
39870,FIBR039_MCLF056CN_6H:BRD-K88560311-011-02-2:4
39871,FIBR041_MCLF0067SZ_6H:BRD-K88560311-011-02-2:4
39872,FIBR036_MCLF137CN_6H:BRD-K88560311-011-02-2:4
39873,FIBR027_MCLF130CN_6H:BRD-K88560311-011-02-2:4
39874,FIBR018_MCLF076SZ_6H:BRD-K88560311-011-02-2:4
39875,FIBR023_MCLF126CN_6H:BRD-K88560311-011-02-2:4
39876,FIBR017_MCLF076SZ_6H:BRD-K88560311-011-02-2:4
39877,FIBR002_MCLF117SZ_6H:BRD-K88560311-011-02-2:4
39878,FIBR037_MCLF035SZ_6H:BRD-K88560311-011-02-2:4
39879,FIBR008_MCLF051CN_6H:BRD-K88560311-011-02-2:4
39880,FIBR028_MCLF130CN_6H:BRD-K88560311:4
39881,FIBR026_MCLF141SZ_6H:BRD-K88560311-011-02-2:4
39882,FIBR029_MCLF040SZ_6H:BRD-K88560311-011-02-2:4
